BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia terceros eBIS;Z001                       ;    ;    ;51216986547     ;           819.60 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Abono por pago proveedores ;Z001                       ;    ;    ;51316882661     ;         15560.01 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia terceros eBIS;Z001                       ;    ;    ;51166845105     ;          1463.73 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Crédito de otro banco ACH  ;Z001                       ;    ;    ;45143256043     ;          1608.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transfer terceros e-BISA Mo;Z001                       ;    ;    ;51716812423     ;           732.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia a CtaCte eBIS;Z001                       ;    ;    ;51316883239     ;           500.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia a CtaCte eBIS;Z001                       ;    ;    ;51116938928     ;         46000.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia a CtaCte eBIS;Z001                       ;    ;    ;51516901679     ;         92000.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia a CtaCte eBIS;Z001                       ;    ;    ;51216987400     ;          2000.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia a CtaCte eBIS;Z001                       ;    ;    ;51116938931     ;         13000.00 ;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
BISA        ;100070022               ; 377 ;11.10.22;          ;Transferencia terceros eBIS;Z002                       ;    ;    ;51166845351     ;        398922.03-;     ;0;22.11.22;                              ;                              ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;                           ;            ;                        ;   ;      ;   ;                  ;
